second,upload_bytes,download_bytes,total_bytes,spike
2026-05-10 19:56:53+03:00,187937.0,5016.0,192953.0,False
2026-05-10 19:56:54+03:00,147889.0,3960.0,151849.0,False
2026-05-10 19:56:55+03:00,189976.0,5559.0,195535.0,False
2026-05-10 19:56:56+03:00,147436.0,4038.0,151474.0,False
2026-05-10 19:56:57+03:00,197215.0,5214.0,202429.0,False
2026-05-10 19:56:58+03:00,140011.0,3762.0,143773.0,False
2026-05-10 19:56:59+03:00,186840.0,4950.0,191790.0,False
2026-05-10 19:57:00+03:00,146582.0,4227.0,150809.0,False
2026-05-10 19:57:01+03:00,194503.0,6502.0,201005.0,False
2026-05-10 19:57:02+03:00,145570.0,4189.0,149759.0,False
2026-05-10 19:57:03+03:00,188218.0,5148.0,193366.0,False
2026-05-10 19:57:04+03:00,136757.0,3696.0,140453.0,False
2026-05-10 19:57:05+03:00,188024.0,5613.0,193637.0,False
2026-05-10 19:57:06+03:00,146499.0,4092.0,150591.0,False
2026-05-10 19:57:07+03:00,185954.0,4992.0,190946.0,False
2026-05-10 19:57:08+03:00,146108.0,3972.0,150080.0,False
2026-05-10 19:57:09+03:00,196655.0,5148.0,201803.0,False
2026-05-10 19:57:10+03:00,143332.0,4227.0,147559.0,False
2026-05-10 19:57:11+03:00,189702.0,5460.0,195162.0,False
2026-05-10 19:57:12+03:00,148536.0,4092.0,152628.0,False
2026-05-10 19:57:13+03:00,185801.0,5082.0,190883.0,False
2026-05-10 19:57:14+03:00,146725.0,3960.0,150685.0,False
2026-05-10 19:57:15+03:00,183012.0,5295.0,188307.0,False
2026-05-10 19:57:16+03:00,151264.0,4092.0,155356.0,False
2026-05-10 19:57:17+03:00,188997.0,5214.0,194211.0,False
2026-05-10 19:57:18+03:00,148753.0,4997.0,153750.0,False
2026-05-10 19:57:19+03:00,187320.0,4962.0,192282.0,False
2026-05-10 19:57:20+03:00,155124.0,5109.0,160233.0,False
2026-05-10 19:57:21+03:00,186868.0,5094.0,191962.0,False
2026-05-10 19:57:22+03:00,143695.0,3960.0,147655.0,False
2026-05-10 19:57:23+03:00,182838.0,4950.0,187788.0,False
2026-05-10 19:57:24+03:00,147482.0,4026.0,151508.0,False
2026-05-10 19:57:25+03:00,182075.0,5085.0,187160.0,False
2026-05-10 19:57:26+03:00,147027.0,4026.0,151053.0,False
2026-05-10 19:57:27+03:00,129246.0,4434.0,133680.0,False
2026-05-10 19:57:28+03:00,43326.0,462.0,43788.0,False
2026-05-10 19:57:30+03:00,604.0,534.0,1138.0,False
2026-05-10 19:57:31+03:00,124002.0,4218.0,128220.0,False
2026-05-10 19:57:32+03:00,745722.0,18648.0,764370.0,True
2026-05-10 19:57:33+03:00,188918.0,5028.0,193946.0,False
2026-05-10 19:57:34+03:00,142989.0,3972.0,146961.0,False
2026-05-10 19:57:35+03:00,188053.0,5217.0,193270.0,False
2026-05-10 19:57:36+03:00,142125.0,4092.0,146217.0,False
2026-05-10 19:57:37+03:00,187466.0,4950.0,192416.0,False
2026-05-10 19:57:38+03:00,138754.0,3774.0,142528.0,False
2026-05-10 19:57:39+03:00,184068.0,4950.0,189018.0,False
2026-05-10 19:57:40+03:00,152124.0,4437.0,156561.0,False
2026-05-10 19:57:41+03:00,182875.0,5148.0,188023.0,False
2026-05-10 19:57:42+03:00,139111.0,3894.0,143005.0,False
2026-05-10 19:57:43+03:00,186477.0,5016.0,191493.0,False
2026-05-10 19:57:44+03:00,147674.0,4026.0,151700.0,False
2026-05-10 19:57:45+03:00,190956.0,5481.0,196437.0,False
2026-05-10 19:57:46+03:00,141357.0,3828.0,145185.0,False
2026-05-10 19:57:47+03:00,185172.0,5040.0,190212.0,False
2026-05-10 19:57:48+03:00,147109.0,4026.0,151135.0,False
2026-05-10 19:57:49+03:00,195249.0,5502.0,200751.0,False
2026-05-10 19:57:50+03:00,140046.0,7270.0,147316.0,False
2026-05-10 19:57:51+03:00,198543.0,5820.0,204363.0,False
2026-05-10 19:57:52+03:00,151518.0,4092.0,155610.0,False
2026-05-10 19:57:53+03:00,181070.0,4818.0,185888.0,False
2026-05-10 19:57:54+03:00,140016.0,3894.0,143910.0,False
2026-05-10 19:57:55+03:00,196352.0,5547.0,201899.0,False
2026-05-10 19:57:56+03:00,147114.0,3960.0,151074.0,False
2026-05-10 19:57:57+03:00,183884.0,4981.0,188865.0,False
2026-05-10 19:57:58+03:00,142477.0,3960.0,146437.0,False
2026-05-10 19:57:59+03:00,188284.0,5148.0,193432.0,False
2026-05-10 19:58:00+03:00,138556.0,4161.0,142717.0,False
2026-05-10 19:58:01+03:00,188000.0,5166.0,193166.0,False
2026-05-10 19:58:02+03:00,139411.0,4002.0,143413.0,False
2026-05-10 19:58:03+03:00,188778.0,5148.0,193926.0,False
2026-05-10 19:58:04+03:00,137333.0,3894.0,141227.0,False
2026-05-10 19:58:05+03:00,188739.0,5415.0,194154.0,False
2026-05-10 19:58:06+03:00,146375.0,4116.0,150491.0,False
2026-05-10 19:58:07+03:00,185128.0,5016.0,190144.0,False
2026-05-10 19:58:08+03:00,141492.0,3906.0,145398.0,False
2026-05-10 19:58:09+03:00,194475.0,5082.0,199557.0,False
2026-05-10 19:58:10+03:00,147553.0,4425.0,151978.0,False
2026-05-10 19:58:11+03:00,187022.0,6024.0,193046.0,False
2026-05-10 19:58:12+03:00,140297.0,3894.0,144191.0,False
2026-05-10 19:58:13+03:00,184100.0,5016.0,189116.0,False
2026-05-10 19:58:14+03:00,145957.0,4026.0,149983.0,False
2026-05-10 19:58:15+03:00,193823.0,6531.0,200354.0,False
2026-05-10 19:58:16+03:00,144079.0,4026.0,148105.0,False
2026-05-10 19:58:17+03:00,189523.0,5082.0,194605.0,False
2026-05-10 19:58:18+03:00,143806.0,3906.0,147712.0,False
2026-05-10 19:58:19+03:00,185619.0,5094.0,190713.0,False
2026-05-10 19:58:20+03:00,142025.0,4515.0,146540.0,False
2026-05-10 19:58:21+03:00,188047.0,4818.0,192865.0,False
2026-05-10 19:58:22+03:00,140281.0,3828.0,144109.0,False
2026-05-10 19:58:23+03:00,186698.0,5280.0,191978.0,False
2026-05-10 19:58:24+03:00,142827.0,3894.0,146721.0,False
2026-05-10 19:58:25+03:00,197297.0,6777.0,204074.0,False
2026-05-10 19:58:26+03:00,142093.0,4026.0,146119.0,False
2026-05-10 19:58:27+03:00,185638.0,4884.0,190522.0,False
